product_url,product_price,product_description,product_name
https://www.liveyoursport.com/products/polar-m430-gps-running-watch-white,"Rs 34,597.00","Make sure you're getting the most out of your workouts with the help of the Polar M430 HR Watch. This advanced watch offers a triple threat of chest strap-free optical heart rate technology, advanced GPS, and state-of-the-art running metrics. Whether you're training for a race or just trying to improve your running regime, this watch is just the ticket. Using six LED optical sensors and Polar's proprietary heart rate algorithm, the M430 HR frees you from pesky chest straps without compromising your heart rate data. It also harnesses the latest in GPS and accelerometer technology to track your speed, distance, and pace, whether you're inside or outdoors. It's also suitable for swimming, so you can use it for tri training, too. And since you shouldn't feel burdened when you're hitting your stride, Polar added a Performance wristband that offers a lighter, softer feel and superior breathability. Perhaps the most intriguing aspects of the M430 HR is its Smart Coaching features. Among the many, many coaching features designed to help you improve performance and recovery are the Sleep Plus, which provides feedback to help you achieve the best night's sleep possible, a 5-Minute Fitness Test to establish baseline metrics, and a Running Program that lets you choose from 5K, 10K, half-marathon, and marathon targets. There are also features to help predict race time finishes, suggest required recovery times, and keep track of calories burned. Best of all, this data can be uploaded to your phone via Bluetooth and monitored via the Polar Flow app.",Polar M430 GPS Running Watch White*
https://www.liveyoursport.com/products/polar-m200-gps-running-watch-with-wrist-based-heart-rate-black,"Rs 23,197.00",Polar M200 :: The best workout is the one you do. The easy-to-use Polar M200 with wrist-based heart rate monitoring motivates and guides you every step of the way.,Polar M200 GPS Running Watch with Wrist-Based Heart Rate Black*
https://www.liveyoursport.com/products/polar-loop-cable,"Rs 4,839.00",With this USB cable you can charge your Polar loop and sync your activity and training data with the Polar flow web service.,Polar Loop Cable*
https://www.liveyoursport.com/products/fitness-tracker-morefit-slim-hr-heart-rate-touch-screen-activity-tracker-wireless-smart-bracelet-pedometer-silver-blush,"Rs 5,659.00",Fitness Tracker MoreFit Slim HR Heart Rate Touch Screen Activity Tracker Wireless Smart Bracelet Pedometer,Fitness Tracker MoreFit Slim HR Heart Rate Touch Screen Activity Tracker Wireless Smart Bracelet Pedometer Silver/Blush*
https://www.liveyoursport.com/products/fitness-tracker-morefit-slim-hr-heart-rate-touch-screen-activity-tracker-wireless-smart-bracelet-pedometer-silver-blue,"Rs 5,659.00",Fitness Tracker MoreFit Slim HR Heart Rate Touch Screen Activity Tracker Wireless Smart Bracelet Pedometer,Fitness Tracker MoreFit Slim HR Heart Rate Touch Screen Activity Tracker Wireless Smart Bracelet Pedometer Silver/ Blue*
https://www.liveyoursport.com/products/fitness-tracker-morefit-slim-hr-heart-rate-touch-screen-activity-tracker-wireless-smart-bracelet-pedometer-silver-black,"Rs 5,659.00",Fitness Tracker MoreFit Slim HR Heart Rate Touch Screen Activity Tracker Wireless Smart Bracelet Pedometer,Fitness Tracker MoreFit Slim HR Heart Rate Touch Screen Activity Tracker Wireless Smart Bracelet Pedometer Silver/Black*
https://www.liveyoursport.com/products/polar-m430-gps-running-watch-grey,"Rs 34,597.00","Make sure you're getting the most out of your workouts with the help of the Polar M430 HR Watch. This advanced watch offers a triple threat of chest strap-free optical heart rate technology, advanced GPS, and state-of-the-art running metrics. Whether you're training for a race or just trying to improve your running regime, this watch is just the ticket. Using six LED optical sensors and Polar's proprietary heart rate algorithm, the M430 HR frees you from pesky chest straps without compromising your heart rate data. It also harnesses the latest in GPS and accelerometer technology to track your speed, distance, and pace, whether you're inside or outdoors. It's also suitable for swimming, so you can use it for tri training, too. And since you shouldn't feel burdened when you're hitting your stride, Polar added a Performance wristband that offers a lighter, softer feel and superior breathability. Perhaps the most intriguing aspects of the M430 HR is its Smart Coaching features. Among the many, many coaching features designed to help you improve performance and recovery are the Sleep Plus, which provides feedback to help you achieve the best night's sleep possible, a 5-Minute Fitness Test to establish baseline metrics, and a Running Program that lets you choose from 5K, 10K, half-marathon, and marathon targets. There are also features to help predict race time finishes, suggest required recovery times, and keep track of calories burned. Best of all, this data can be uploaded to your phone via Bluetooth and monitored via the Polar Flow app.",Polar M430 GPS Running Watch Grey*
https://www.liveyoursport.com/products/fitbit-charge-2-heart-rate-fitness-wristband-black-large-us-version-plum,"Rs 22,803.00","Make every beat count with Fitbit Charge 2 the all-new heart rate and fitness wristband built for all-day, workouts and beyond. PurePulse continuous heart rate makes it easy to maximize workouts, better track calorie burn and get a snapshot of your cardio fitness level, while all-day activity and auto sleep tracking, lets you see how your whole routine adds up. Record your workouts with multi-sport modes to see real-time workout stats on screen, or rely on SmartTrack to automatically record select exercises for you. The large OLED display helps you stay connected with call, text and calendar alerts, stay active with Reminders to Move, and find moments of calm with guided breathing sessions. Plus, you can find a look that fits your style with customizable clock faces and interchangeable bands. With more advanced features in a sleeker package, it s the motivation you need to push yourself further every step, every beat, every day. Customers contact: support@fitbit.com",Fitbit Charge 2 Heart Rate Fitness Wristband Black Large US Version Plum*
https://www.liveyoursport.com/products/fitbit-charge-2-heart-rate-fitness-wristband-black-large-us-version-black,"Rs 23,026.00","Make every beat count with Fitbit Charge 2 the all-new heart rate and fitness wristband built for all-day, workouts and beyond. PurePulse continuous heart rate makes it easy to maximize workouts, better track calorie burn and get a snapshot of your cardio fitness level, while all-day activity and auto sleep tracking, lets you see how your whole routine adds up. Record your workouts with multi-sport modes to see real-time workout stats on screen, or rely on SmartTrack to automatically record select exercises for you. The large OLED display helps you stay connected with call, text and calendar alerts, stay active with Reminders to Move, and find moments of calm with guided breathing sessions. Plus, you can find a look that fits your style with customizable clock faces and interchangeable bands. With more advanced features in a sleeker package, it s the motivation you need to push yourself further every step, every beat, every day. Customers contact: support@fitbit.com",Fitbit Charge 2 Heart Rate Fitness Wristband Black Large US Version Black*
https://www.liveyoursport.com/products/fitbit-charge-2-heart-rate-fitness-wristband-black-large-international-version-gunmetal,"Rs 26,749.00","Make every beat count with Fitbit Charge 2 the all-new heart rate and fitness wristband built for all-day, workouts and beyond. PurePulse continuous heart rate makes it easy to maximize workouts, better track calorie burn and get a snapshot of your cardio fitness level, while all-day activity and auto sleep tracking, lets you see how your whole routine adds up. Record your workouts with multi-sport modes to see real-time workout stats on screen, or rely on SmartTrack to automatically record select exercises for you. The large OLED display helps you stay connected with call, text and calendar alerts, stay active with Reminders to Move, and find moments of calm with guided breathing sessions. Plus, you can find a look that fits your style with customizable clock faces and interchangeable bands. With more advanced features in a sleeker package, it s the motivation you need to push yourself further every step, every beat, every day.",Fitbit Charge 2 Heart Rate Fitness Wristband Black Large International Version Gunmetal*
https://www.liveyoursport.com/products/polar-m200-gps-running-watch-with-wrist-based-heart-rate-red,"Rs 18,899.00",Polar M200 :: The best workout is the one you do. The easy-to-use Polar M200 with wrist-based heart rate monitoring motivates and guides you every step of the way.,Polar M200 GPS Running Watch with Wrist-Based Heart Rate Red*
https://www.liveyoursport.com/products/fitbit-charge-2-accessory-sport-band-coral-small-blue,"Rs 5,997.00","Fitbit Charge 2 lets you stay motivated in a style that's all your own. Wear the textured, comfortable classic band during workouts and while you sleep. Then, switch into accessory bands in leather and more, for a look that fits any occasion.",Fitbit Charge 2 Accessory Sport Band Coral Small Blue*
https://www.liveyoursport.com/products/fitbit-charge-2-heart-rate-fitness-wristband-black-large-us-version-teal,"Rs 22,992.00","Make every beat count with Fitbit Charge 2 the all-new heart rate and fitness wristband built for all-day, workouts and beyond. PurePulse continuous heart rate makes it easy to maximize workouts, better track calorie burn and get a snapshot of your cardio fitness level, while all-day activity and auto sleep tracking, lets you see how your whole routine adds up. Record your workouts with multi-sport modes to see real-time workout stats on screen, or rely on SmartTrack to automatically record select exercises for you. The large OLED display helps you stay connected with call, text and calendar alerts, stay active with Reminders to Move, and find moments of calm with guided breathing sessions. Plus, you can find a look that fits your style with customizable clock faces and interchangeable bands. With more advanced features in a sleeker package, it s the motivation you need to push yourself further every step, every beat, every day. Customers contact: support@fitbit.com",Fitbit Charge 2 Heart Rate Fitness Wristband Black Large US Version Teal*
https://www.liveyoursport.com/products/fitbit-charge-2-accessory-sport-band-coral-small-black,"Rs 5,997.00","Fitbit Charge 2 lets you stay motivated in a style that's all your own. Wear the textured, comfortable classic band during workouts and while you sleep. Then, switch into accessory bands in leather and more, for a look that fits any occasion.",Fitbit Charge 2 Accessory Sport Band Coral Small Black*
https://www.liveyoursport.com/products/fitbit-blaze-special-edition-gun-metal-large-us-version-black-silver,"Rs 30,227.00","Get fit in style with Fitbit Blaze a smart fitness watch that helps you maximize every workout and every day. With advanced technology in a versatile design, this revolutionary device is built to track your workouts, monitor your performance stats, and gauge your progress. PurePulse continuous heart rate and multi-sport modes enhance every exercise, while next-generation features like Connected GPS and FitStar workouts on your wrist help you take your fitness to the next level. All-day activity and sleep tracking, smartphone notifications and Reminders to Move help you stay on top of your day. And interchangeable band and frames and customizable clock faces on the hi-res color touchscreen let you personalize your style for every occasion. With all this and more, Fitbit Blaze has everything you need to reach your goals, packed into one sleek timepiece. Customers contact: support@fitbit.com","Fitbit Blaze Special Edition Gun Metal Large US Version Black, Silver*"
https://www.liveyoursport.com/products/fitbit-charge-2-heart-rate-fitness-wristband-black-large-us-version-special-edition-gunmetal,"Rs 27,497.00","Make every beat count with Fitbit Charge 2 the all-new heart rate and fitness wristband built for all-day, workouts and beyond. PurePulse continuous heart rate makes it easy to maximize workouts, better track calorie burn and get a snapshot of your cardio fitness level, while all-day activity and auto sleep tracking, lets you see how your whole routine adds up. Record your workouts with multi-sport modes to see real-time workout stats on screen, or rely on SmartTrack to automatically record select exercises for you. The large OLED display helps you stay connected with call, text and calendar alerts, stay active with Reminders to Move, and find moments of calm with guided breathing sessions. Plus, you can find a look that fits your style with customizable clock faces and interchangeable bands. With more advanced features in a sleeker package, it s the motivation you need to push yourself further every step, every beat, every day. Customers contact: support@fitbit.com",Fitbit Charge 2 Heart Rate Fitness Wristband Black Large US Version Special Edition Gunmetal*
https://www.liveyoursport.com/products/fitbit-blaze-special-edition-gun-metal-large-us-version-plum-silver,"Rs 30,031.00","Get fit in style with Fitbit Blaze a smart fitness watch that helps you maximize every workout and every day. With advanced technology in a versatile design, this revolutionary device is built to track your workouts, monitor your performance stats, and gauge your progress. PurePulse continuous heart rate and multi-sport modes enhance every exercise, while next-generation features like Connected GPS and FitStar workouts on your wrist help you take your fitness to the next level. All-day activity and sleep tracking, smartphone notifications and Reminders to Move help you stay on top of your day. And interchangeable band and frames and customizable clock faces on the hi-res color touchscreen let you personalize your style for every occasion. With all this and more, Fitbit Blaze has everything you need to reach your goals, packed into one sleek timepiece. Customers contact: support@fitbit.com","Fitbit Blaze Special Edition Gun Metal Large US Version Plum, Silver*"
https://www.liveyoursport.com/products/fitbit-charge-2-heart-rate-fitness-wristband-black-large-us-version-blue,"Rs 44,352.00","Make every beat count with Fitbit Charge 2 the all-new heart rate and fitness wristband built for all-day, workouts and beyond. PurePulse continuous heart rate makes it easy to maximize workouts, better track calorie burn and get a snapshot of your cardio fitness level, while all-day activity and auto sleep tracking, lets you see how your whole routine adds up. Record your workouts with multi-sport modes to see real-time workout stats on screen, or rely on SmartTrack to automatically record select exercises for you. The large OLED display helps you stay connected with call, text and calendar alerts, stay active with Reminders to Move, and find moments of calm with guided breathing sessions. Plus, you can find a look that fits your style with customizable clock faces and interchangeable bands. With more advanced features in a sleeker package, it s the motivation you need to push yourself further every step, every beat, every day. Customers contact: support@fitbit.com",Fitbit Charge 2 Heart Rate Fitness Wristband Black Large US Version Blue*
https://www.liveyoursport.com/products/fitbit-blaze-bands-with-frame-simpeak-silicone-replacement-band-strap-with-black-frame-case-for-fit-bit-blaze-smart-fitness-watch-large-black-white-band-rose-gold-frame,"Rs 3,332.00","Only for Fitbit Blaze Watch (Tracker is NOT included) 1. Band Silicone Material: Smooth, Durable and Comfortable for daily use. 2. Frame Stainless Steel Material: 2 Color for your choice - Black/Rose Gold, the metal frames are finished by premium plating process. Measure your wrist size before purchase 1. Large Size: Fit Wrist Size 6.7 - 8.1 inch(Width:24mm) 2. Small Size: Fit Wrist Size 5.5 - 6.7 inch(Width:24mm) Allows easy access to all buttons, controls and ports. We provide a 5 years warranty and free lifetime technical support globally. You can get an exchange or refund if your band has any quality issues within 5 years. 1. Silicone Band x1 2. Frame x1 3. Quick Release Pins x2",Fitbit Blaze Bands with Frame Simpeak Silicone Replacement Band Strap with Black Frame Case for Fit bit Blaze Smart Fitness Watch Large Black White Band+Rose Gold Frame*
https://www.liveyoursport.com/products/diggro-id115hr-smart-bracelet-heart-rate-bluetooth-4-0-sports-pedometer-calorie-ip67-waterproof-sleep-monitor-call-sms-reminder-sedentary-reminder-for-android-ios-black,"Rs 5,659.00","1. App: VeryFit for heart rate 2. Compatibility: Android 4.4 or above and Bluetooth must be 4.0 or above; IOS 7.1 or above and Bluetooth must be 4.0 or above Wake-up gesture The screen will light when you turn over your wrist. Remote Camera You can take photos through the bracelet via remotely control of your smart phone. Heart Rate Monitor It can monitor your heart rate to help you do exercise and adjust your training plan scientifically. Calls Reminder When you have calls, the smart bracelet will vibrate to remind you and display the call name or number. SMS Reminder When you have SMS or social notice such as Facebook and Twitter, the smart bracelet will vibrate and display the content. Sleep Monitor It will automatically recognize your state and monitor your whole sleep process with analyzing your deep sleep time and light sleep hours. Find Phone and Anti-lost The Phone will vibrate to remind you after starting the find phone function on the bracelet. While the bracelet be far away from the phone, the bracelet will vibrate. Alarm Clock Don't be afraid that your alarm would wake up others because this silent vibration function just wake you up! (Alarm icon will be displayed on the bracelet after switch it ON in the APP.) CPU: Nordic Sensor: Kionix Screen: OLED Host Weight: 0.04lb Case Material: PC Wristband Material: TPE Standby Time: 5~7 Days Charging Time: 1~1.5Hour Bluetooth Version: 4.0 Battery: Li-battery 45mAh Gsensor: Gsensor kx022-1020 1 x Smart Bracelet 1 x Watch Band 1 x User Manual",Diggro ID115HR Smart Bracelet Heart Rate Bluetooth 4.0 Sports Pedometer Calorie IP67 Waterproof Sleep Monitor Call SMS Reminder Sedentary Reminder for Android IOS Black*
https://www.liveyoursport.com/products/suunto-core-coral-crush,"Rs 24,597.00","The award-winning Suunto Core comes in a range of stylish design options, packing easy-to-use outdoor functions in a robust construction. Combining an altimeter, barometer and compass with weather information, Suunto Core provides the essential features for adventures in the great outdoors. Designed to bring out the explorer in you.",Suunto Core Coral Crush*
https://www.liveyoursport.com/products/bands-for-fitbit-charge-2-simpeak-stainless-steel-replacement-metal-band-strap-with-magnetic-closure-clasp-for-fit-bit-charge-2-black-large-silver,"Rs 3,093.00","Note: You'd better not to soak the Milanese Stainless Steel Watch Strap in the water directly. Band Width:18mm. Fits for 6.1 inch - 9.9 inch wrist 1x Fitbit Charge 2 Replacement Wristbands (No tracker) Any dissatisfaction is 5-year guaranteed with a replacement or full refund. We checked all the items carefully before the shipping, however, it might be broken during the transport. If you receive defective Fitbit Charge 2 Bands or meet any other problems, please feel free to contact us, we will give you a satisfactory reply within 24 hours.",Bands for Fitbit Charge 2 Simpeak Stainless Steel Replacement Metal Band Strap with Magnetic Closure Clasp for Fit bit Charge 2 Black Large Silver*
https://www.liveyoursport.com/products/polar-a370-wrist-band-ivory-white,"Rs 5,247.00",Polar A370 Wrist Band,Polar A370 Wrist Band Ivory White*
https://www.liveyoursport.com/products/fitbit-alta-hr-black-small-us-version-black,"Rs 22,822.00","Move to the beat of you with Fitbit Alta HR-the heart rate wristband that motivates you to reach your goals in style. Jumpstart your fitness journey with PurePulse heart rate and SmartTrack automatic exercise recognition. Track your all-day activity and sleep, stay connected with smartphone notifications, and get friendly Reminders to Move.",Fitbit Alta HR Black Small US Version Black*
https://www.liveyoursport.com/products/fitbit-blaze-special-edition-gun-metal-large-us-version-blue-silver,"Rs 30,081.00","Get fit in style with Fitbit Blaze a smart fitness watch that helps you maximize every workout and every day. With advanced technology in a versatile design, this revolutionary device is built to track your workouts, monitor your performance stats, and gauge your progress. PurePulse continuous heart rate and multi-sport modes enhance every exercise, while next-generation features like Connected GPS and FitStar workouts on your wrist help you take your fitness to the next level. All-day activity and sleep tracking, smartphone notifications and Reminders to Move help you stay on top of your day. And interchangeable band and frames and customizable clock faces on the hi-res color touchscreen let you personalize your style for every occasion. With all this and more, Fitbit Blaze has everything you need to reach your goals, packed into one sleek timepiece. Customers contact: support@fitbit.com","Fitbit Blaze Special Edition Gun Metal Large US Version Blue, Silver*"
https://www.liveyoursport.com/products/fitbit-charge-2-heart-rate-fitness-wristband-black-large-us-version-special-edition-lavender-rose-gold,"Rs 27,326.00","Make every beat count with Fitbit Charge 2 the all-new heart rate and fitness wristband built for all-day, workouts and beyond. PurePulse continuous heart rate makes it easy to maximize workouts, better track calorie burn and get a snapshot of your cardio fitness level, while all-day activity and auto sleep tracking, lets you see how your whole routine adds up. Record your workouts with multi-sport modes to see real-time workout stats on screen, or rely on SmartTrack to automatically record select exercises for you. The large OLED display helps you stay connected with call, text and calendar alerts, stay active with Reminders to Move, and find moments of calm with guided breathing sessions. Plus, you can find a look that fits your style with customizable clock faces and interchangeable bands. With more advanced features in a sleeker package, it s the motivation you need to push yourself further every step, every beat, every day. Customers contact: support@fitbit.com",Fitbit Charge 2 Heart Rate Fitness Wristband Black Large US Version Special Edition Lavender Rose Gold*
